date,observer,time_of_day,time ,turtle_id ,entry_position,entry_prox,bouts ,session
3/15/2024,ca,AM,9:18,19,under,medium,1,20
3/15/2024,ca,AM,9:20,50,under,far,1,20
3/15/2024,ca,AM,9:21,66,under,close,1,20
3/15/2024,ca,AM,9:26,66,under,close,2,20
3/15/2024,ca,AM,9:29,66,under,close,2,20
3/15/2024,ca,AM,9:29,105,wall,close,2,20
3/15/2024,ca,AM,9:31,45,under,far,1,20
3/15/2024,ca,AM,9:33,74,under,close,2,20
3/15/2024,ca,AM,9:34,4,under,close,1,20
3/15/2024,ca,AM,9:39,33,wall,close,1,20
3/15/2024,ca,AM,9:46,100,under,close,1,20
3/15/2024,ca,AM,9:46,100,under,far,1,20
3/15/2024,ca,AM,9:46,50,under,far,1,20
3/15/2024,ca,AM,9:55,105,wall,close,1,20
3/15/2024,ca,AM,9:57,105,under,close,2,20
3/15/2024,ca,AM,9:58,80,wall,close,1,20
3/15/2024,ca,AM,9:59,105,wall,close,1,20
3/15/2024,ca,AM,9:59,50,under,medium,1,20
3/15/2024,ca,AM,9:59,48,under,medium,1,20
3/15/2024,ca,AM,10:00,77,under,close,1,20
3/15/2024,ca,AM,10:01,45,under,far,1,20
3/15/2024,ca,AM,10:02,50,under,close,1,20
3/15/2024,ca,AM,10:02,50,under,far,1,20
3/15/2024,ca,AM,10:02,45,under,far,3,20
3/15/2024,ca,AM,10:03,48,under,medium,1,20
3/15/2024,ca,AM,10:04,77,under,close,1,20
3/15/2024,ca,AM,10:05,4,under,close,1,20
3/15/2024,ca,AM,10:07,76,under,far,1,20
3/15/2024,ca,AM,10:07,50,under,medium,1,20
3/15/2024,ca,AM,10:10,87,under,far,1,20
3/15/2024,ca,AM,10:10,48,under,medium,1,20
3/15/2024,ca,AM,10:16,48,under,medium,1,20
3/15/2024,ca,AM,10:19,100,under,close,1,20
3/15/2024,ca,AM,10:19,48,under,close,1,20
3/15/2024,ca,AM,10:20,87,under,far,1,20
3/15/2024,ca,AM,10:20,80,under,far,1,20
3/15/2024,ca,AM,10:24,48,under,medium,1,20
3/15/2024,ca,AM,10:25,45,under,close,1,20
3/15/2024,ca,AM,10:25,70,under,medium,1,20
3/15/2024,ca,AM,10:25,80,under,medium,1,20
3/15/2024,ca,AM,10:26,87,under,medium,1,20
3/15/2024,ca,AM,10:28,54,under,far,1,20
3/15/2024,ca,AM,10:29,33,under,close,1,20
3/15/2024,ca,AM,10:29,80,under,close,1,20
3/15/2024,ca,AM,10:29,70,under,close,1,20
3/15/2024,ca,AM,10:30,87,under,close,2,20
3/15/2024,ca,AM,10:31,80,under,far,4,20
3/15/2024,ca,AM,10:31,74,under,far,1,20
3/15/2024,ca,AM,10:34,48,under,close,1,20
3/15/2024,ca,AM,10:35,72,under,medium,1,20
3/15/2024,ca,AM,10:35,87,under,close,1,20
3/15/2024,ca,AM,10:36,105,under,close,1,20
3/15/2024,ca,AM,10:37,33,under,close,6,20
3/15/2024,ca,AM,10:37,54,under,close,1,20
3/15/2024,ca,AM,10:38,48,under,medium,1,20
3/15/2024,ca,AM,10:41,48,under,medium,1,20
3/15/2024,ca,AM,10:42,33,under,close,1,20
3/15/2024,ca,AM,10:42,33,under,far,1,20
3/15/2024,ca,AM,10:44,87,under,medium,1,20
3/15/2024,ca,AM,10:44,33,under,close,1,20
3/15/2024,ca,AM,10:45,48,under,medium,1,20
3/15/2024,ca,AM,10:46,4,under,close,2,20
3/15/2024,ca,AM,10:46,4,under,far,1,20
3/15/2024,ca,AM,10:48,48,under,medium,1,20
3/22/2024,ca,AM,7:33,56,under,close,1,21
3/22/2024,ca,AM,7:33,56,under,far,1,21
3/22/2024,ca,AM,7:33,67,under,far,1,21
3/22/2024,ca,AM,7:36,76,under,far,1,21
3/22/2024,ca,AM,7:36,45,under,far,2,21
3/22/2024,ca,AM,7:36,72,under,far,1,21
3/22/2024,ca,AM,7:36,56,under,far,3,21
3/22/2024,ca,AM,7:37,76,direct,far,1,21
3/22/2024,ca,AM,7:37,45,direct,far,1,21
3/22/2024,ca,AM,7:37,105,under,close,1,21
3/22/2024,ca,AM,7:33,56,under,far,1,21
3/22/2024,ca,AM,7:37,33,under,close,3,21
3/22/2024,ca,AM,7:37,9,under,close,1,21
3/22/2024,ca,AM,7:37,4,under,medium,1,21
3/22/2024,ca,AM,7:37,74,under,far,1,21
3/22/2024,ca,AM,7:39,100,under,close,1,21
3/22/2024,ca,AM,7:39,56,under,close,2,21
3/22/2024,ca,AM,7:39,56,under,far,2,21
3/22/2024,ca,AM,7:39,80,under,far,2,21
3/22/2024,ca,AM,7:39,9,under,medium,2,21
3/22/2024,ca,AM,7:39,105,under,close,1,21
3/22/2024,ca,AM,7:41,33,under,medium,1,21
3/22/2024,ca,AM,7:41,80,under,medium,2,21
3/22/2024,ca,AM,7:41,76,under,close,1,21
3/22/2024,ca,AM,7:41,45,direct,medium,1,21
3/22/2024,ca,AM,7:41,9,direct,medium,1,21
3/22/2024,ca,AM,7:42,45,under,close,2,21
3/22/2024,ca,AM,7:43,77,under,close,1,21
3/22/2024,ca,AM,7:44,9,under,medium,1,21
3/22/2024,ca,AM,7:44,76,under,close,1,21
3/22/2024,ca,AM,7:44,50,under,medium,1,21
3/22/2024,ca,AM,7:44,77,under,medium,4,21
3/22/2024,ca,AM,7:44,56,under,medium,4,21
3/22/2024,ca,AM,7:44,74,under,close,4,21
3/22/2024,ca,AM,7:45,76,under,medium,5,21
3/22/2024,ca,AM,7:45,80,under,far,4,21
3/22/2024,ca,AM,7:45,80,under,close,1,21
3/22/2024,ca,AM,7:45,54,under,medium,1,21
3/22/2024,ca,AM,7:47,105,under,close,2,21
3/22/2024,ca,AM,7:47,70,under,close,1,21
3/22/2024,ca,AM,7:47,33,under,medium,6,21
3/22/2024,ca,AM,7:47,50,under,medium,2,21
3/22/2024,ca,AM,7:47,9,under,close,2,21
3/22/2024,ca,AM,7:49,74,under,medium,1,21
3/22/2024,ca,AM,7:49,76,under,close,2,21
3/22/2024,ca,AM,7:50,56,under,medium,2,21
3/22/2024,ca,AM,7:51,45,under,far,2,21
3/22/2024,ca,AM,7:51,54,under,medium,2,21
3/22/2024,ca,AM,7:51,74,under,medium,2,21
3/22/2024,ca,AM,7:51,33,under,far,2,21
3/22/2024,ca,AM,7:52,45,wall,close,1,21
3/22/2024,ca,AM,7:52,45,under,medium,1,21
3/22/2024,ca,AM,7:53,76,direct,far,1,21
3/22/2024,ca,AM,7:53,75,under,close,1,21
3/22/2024,ca,AM,7:53,70,under,far,1,21
3/22/2024,ca,AM,7:53,105,under,close,1,21
3/22/2024,ca,AM,7:53,9,under,medium,1,21
3/22/2024,ca,AM,7:54,105,direct,medium,1,21
3/22/2024,ca,AM,7:55,56,under,far,3,21
3/22/2024,ca,AM,7:56,72,under,far,1,21
3/22/2024,ca,AM,7:57,70,under,far,1,21
3/22/2024,ca,AM,7:57,33,under,far,3,21
3/22/2024,ca,AM,7:57,80,wall,close,2,21
3/22/2024,ca,AM,7:57,70,wall,close,1,21
3/22/2024,ca,AM,7:58,80,under,close,2,21
3/22/2024,ca,AM,7:58,9,under,medium,1,21
3/22/2024,ca,AM,7:58,76,under,far,3,21
3/22/2024,ca,AM,7:59,50,under,far,1,21
3/22/2024,ca,AM,7:59,33,under,far,2,21
3/22/2024,ca,AM,8:00,105,under,far,1,21
3/22/2024,ca,AM,8:00,74,under,far,1,21
3/22/2024,ca,AM,8:00,76,under,far,3,21
3/22/2024,ca,AM,8:02,50,under,far,1,21
3/22/2024,ca,AM,8:02,76,direct,far,1,21
3/22/2024,ca,AM,8:02,56,direct,far,2,21
3/22/2024,ca,AM,8:03,76,under,close,2,21
3/22/2024,ca,AM,8:03,76,under,far,1,21
3/22/2024,ca,AM,8:03,80,direct,far,1,21
3/22/2024,ca,AM,8:03,100,under,far,1,21
3/22/2024,ca,AM,8:03,66,direct,far,1,21
3/22/2024,ca,AM,8:03,80,under,close,1,21
3/22/2024,ca,AM,8:03,33,under,close,1,21
3/22/2024,ca,AM,8:04,66,under,far,1,21
3/22/2024,ca,AM,8:04,50,direct,far,1,21
3/22/2024,ca,AM,8:04,54,under,far,1,21
3/22/2024,ca,AM,8:05,33,under,medium,1,21
3/22/2024,ca,AM,8:05,56,under,far,2,21
3/22/2024,ca,AM,8:05,54,under,medium,1,21
3/22/2024,ca,AM,8:05,105,under,close,1,21
3/22/2024,ca,AM,8:05,45,under,medium,1,21
3/22/2024,ca,AM,8:05,4,wall,close,1,21
3/22/2024,ca,AM,8:06,56,wall,close,1,21
3/22/2024,ca,AM,8:07,33,under,close,1,21
3/22/2024,ca,AM,8:07,33,under,far,1,21
3/22/2024,ca,AM,8:07,66,under,medium,1,21
3/22/2024,ca,AM,8:08,76,under,close,2,21
3/22/2024,ca,AM,8:08,45,under,far,1,21
3/22/2024,ca,AM,8:08,50,under,medium,2,21
3/22/2024,ca,AM,8:09,80,under,medium,1,21
3/22/2024,ca,AM,8:09,56,direct,medium,1,21
3/22/2024,ca,AM,8:09,56,under,far,1,21
3/22/2024,ca,AM,8:10,100,under,close,1,21
3/22/2024,ca,AM,8:10,33,wall,close,1,21
3/22/2024,ca,AM,8:11,76,direct,far,1,21
3/22/2024,ca,AM,8:11,56,under,far,1,21
3/22/2024,ca,AM,8:11,45,under,close,1,21
3/22/2024,ca,AM,8:12,76,under,far,1,21
3/22/2024,ca,AM,8:12,50,under,far,1,21
3/22/2024,ca,AM,8:12,70,under,far,1,21
3/22/2024,ca,AM,8:13,9,under,medium,1,21
3/22/2024,ca,AM,8:14,105,under,close,2,21
3/22/2024,ca,AM,8:14,76,under,close,3,21
3/22/2024,ca,AM,8:15,56,under,far,1,21
3/22/2024,ca,AM,8:15,50,under,close,1,21
3/22/2024,ca,AM,8:16,66,under,medium,2,21
3/22/2024,ca,AM,8:16,4,wall,close,1,21
3/22/2024,ca,AM,8:17,33,under,close,3,21
3/22/2024,ca,AM,8:18,9,under,close,1,21
3/22/2024,ca,AM,8:18,4,under,close,1,21
3/22/2024,ca,AM,8:18,76,under,close,4,21
3/22/2024,ca,AM,8:18,105,under,far,1,21
3/22/2024,ca,AM,8:20,33,under,far,2,21
3/22/2024,ca,AM,8:21,9,under,medium,1,21
3/22/2024,ca,AM,8:21,48,under,medium,1,21
3/22/2024,ca,AM,8:21,76,wall,close,1,21
3/22/2024,ca,AM,8:21,76,under,close,5,21
3/22/2024,ca,AM,8:22,74,under,close,1,21
3/22/2024,ca,AM,8:22,72,direct,far,1,21
3/22/2024,ca,AM,8:23,70,under,medium,1,21
3/22/2024,ca,AM,8:23,100,under,medium,1,21
3/22/2024,ca,AM,8:24,76,wall,close,1,21
3/22/2024,ca,AM,8:25,105,under,medium,1,21
3/22/2024,ca,AM,8:26,100,under,close,1,21
3/22/2024,ca,AM,8:27,105,wall,close,1,21
3/22/2024,ca,AM,8:28,105,under,close,1,21
3/22/2024,ca,AM,8:28,66,under,close,1,21
3/22/2024,ca,AM,8:29,74,under,close,2,21
3/22/2024,ca,AM,8:29,105,under,close,1,21
3/22/2024,ca,AM,8:31,48,under,medium,1,21
3/22/2024,ca,AM,8:31,56,under,close,4,21
3/22/2024,ca,AM,8:31,56,under,far,1,21
3/22/2024,ca,AM,8:32,33,under,far,1,21
3/22/2024,ca,AM,8:33,74,direct,far,1,21
3/22/2024,ca,AM,8:34,76,under,close,1,21
3/22/2024,ca,AM,8:34,76,under,far,1,21
3/22/2024,ca,AM,8:34,80,under,close,1,21
3/22/2024,ca,AM,8:34,33,under,close,1,21
3/22/2024,ca,AM,8:34,56,under,medium,1,21
3/22/2024,ca,AM,8:34,80,under,far,1,21
3/22/2024,ca,AM,8:34,48,direct,far,1,21
3/22/2024,ca,AM,8:34,77,under,far,1,21
3/22/2024,ca,AM,8:35,56,wall,close,1,21
3/22/2024,ca,AM,8:36,80,under,medium,1,21
3/22/2024,ca,AM,8:36,56,under,medium,1,21
3/22/2024,ca,AM,8:36,70,under,far,1,21
3/22/2024,ca,AM,8:36,77,wall,close,1,21
3/22/2024,ca,AM,8:36,45,under,close,1,21
3/22/2024,ca,AM,8:36,45,under,close,1,21
3/22/2024,ca,AM,8:36,33,under,far,4,21
3/22/2024,ca,AM,8:36,105,under,far,1,21
3/22/2024,ca,AM,8:37,100,under,far,1,21
3/22/2024,ca,AM,8:38,50,under,far,1,21
3/22/2024,ca,AM,8:39,54,under,far,2,21
3/22/2024,ca,AM,8:39,66,under,medium,1,21
3/22/2024,ca,AM,8:39,70,under,medium,1,21
3/22/2024,ca,AM,8:39,9,under,far,2,21
3/22/2024,ca,AM,8:39,9,under,close,2,21
3/22/2024,ca,AM,8:39,9,under,far,3,21
3/22/2024,ca,AM,8:39,9,under,close,2,21
3/22/2024,ca,AM,8:41,33,under,far,3,21
3/22/2024,ca,AM,8:41,56,under,far,3,21
3/22/2024,ca,AM,8:42,72,under,far,1,21
3/22/2024,ca,AM,8:44,100,direct,far,1,21
3/22/2024,ca,AM,8:44,56,under,close,5,21
3/22/2024,ca,AM,8:46,74,under,close,1,21
3/22/2024,ca,AM,8:46,100,under,medium,1,21
3/22/2024,ca,AM,8:46,33,under,close,1,21
3/22/2024,ca,AM,8:48,74,under,medium,1,21
3/22/2024,ca,AM,8:48,56,under,medium,1,21
3/22/2024,ca,AM,8:48,66,under,medium,1,21
3/22/2024,ca,AM,8:50,56,wall,close,1,21
3/22/2024,ca,AM,8:50,56,under,close,7,21
3/22/2024,ca,AM,8:50,74,under,close,2,21
3/22/2024,ca,AM,8:50,77,under,medium,1,21
3/22/2024,ca,AM,8:52,54,under,close,1,21
3/22/2024,ca,AM,8:52,72,under,far,1,21
3/22/2024,ca,AM,8:54,105,under,close,1,21
3/22/2024,ca,AM,8:59,66,under,far,1,21
3/22/2024,ca,AM,8:59,100,under,close,1,21
3/22/2024,ca,AM,8:59,80,under,close,1,21
3/22/2024,ca,AM,8:59,48,wall,close,1,21
3/22/2024,ca,AM,8:59,105,wall,close,1,21
3/22/2024,ca,AM,9:00,87,under,close,1,21
3/22/2024,ca,AM,9:00,76,under,close,5,21
3/22/2024,ca,AM,9:00,9,under,close,1,21
3/22/2024,ca,AM,9:00,77,wall,close,1,21
3/22/2024,ca,AM,9:02,48,wall,close,1,21
3/22/2024,ca,AM,9:02,74,wall,close,1,21
3/22/2024,ca,AM,9:02,33,under,far,2,21
3/22/2024,ca,AM,9:02,74,under,medium,2,21
3/22/2024,ca,AM,9:02,56,under,close,3,21
3/22/2024,ca,AM,9:02,80,under,close,2,21
3/22/2024,ca,AM,9:03,72,under,close,2,21
3/22/2024,ca,AM,9:03,100,under,close,4,21
3/22/2024,ca,AM,9:03,50,under,close,1,21
3/22/2024,ca,AM,9:03,9,under,close,5,21
3/22/2024,ca,AM,9:03,56,under,close,4,21
3/22/2024,ca,AM,9:03,76,under,close,3,21
3/22/2024,ca,AM,9:04,56,wall,close,1,21
3/22/2024,ca,AM,9:04,80,wall,close,1,21
3/22/2024,ca,AM,9:04,56,under,far,2,21
3/22/2024,ca,AM,9:04,56,under,close,3,21
3/22/2024,ca,AM,9:04,70,under,medium,2,21
3/22/2024,ca,AM,9:04,66,under,medium,4,21
3/22/2024,ca,AM,9:04,80,under,close,1,21
3/22/2024,ca,AM,9:05,9,under,far,1,21
3/22/2024,ca,AM,9:06,105,wall,close,2,21
3/22/2024,ca,AM,9:06,56,wall,close,1,21
3/22/2024,ca,AM,9:06,56,under,close,5,21
3/22/2024,ca,AM,9:08,105,under,close,1,21
3/22/2024,ca,AM,9:08,66,under,close,1,21
3/22/2024,ca,AM,9:08,4,under,close,1,21
3/22/2024,ca,AM,9:08,100,under,far,1,21
3/22/2024,ca,AM,9:09,77,wall,close,1,21
3/22/2024,ca,AM,9:09,74,wall,close,1,21
3/22/2024,ca,AM,9:09,66,wall,close,1,21
3/22/2024,ca,AM,9:09,70,under,far,1,21
3/22/2024,ca,AM,9:09,76,under,close,2,21
3/22/2024,ca,AM,9:10,105,wall,close,1,21
3/22/2024,ca,AM,9:10,70,under,far,1,21
3/22/2024,ca,AM,9:10,56,under,far,1,21
3/22/2024,ca,AM,9:10,56,under,close,2,21
3/22/2024,ca,AM,9:14,74,under,medium,1,21
3/22/2024,ca,AM,9:14,76,under,close,3,21
3/22/2024,ca,AM,9:14,33,under,close,3,21
3/22/2024,ca,AM,9:14,74,under,close,1,21
3/22/2024,ca,AM,9:14,80,direct,close,1,21
3/22/2024,ca,AM,9:17,70,wall,close,1,21
3/22/2024,ca,AM,9:17,33,wall,close,1,21
3/22/2024,ca,AM,9:17,76,direct,far,1,21
3/22/2024,ca,AM,9:18,33,under,close,4,21
3/22/2024,ca,AM,9:18,19,under,close,1,21
3/22/2024,ca,AM,9:18,76,under,close,2,21
3/22/2024,ca,AM,9:18,56,under,medium,2,21
3/22/2024,ca,AM,9:20,4,wall,close,1,21
3/22/2024,ca,AM,9:20,33,wall,close,1,21
3/22/2024,ca,AM,9:20,105,under,close,1,21
3/22/2024,ca,AM,9:20,80,under,close,2,21
3/22/2024,ca,AM,9:21,76,under,medium,1,21
3/22/2024,ca,AM,9:22,80,direct,far,1,21
3/22/2024,ca,AM,9:22,77,direct,far,1,21
3/22/2024,ca,AM,9:22,100,direct,far,1,21
3/22/2024,ca,AM,9:22,66,under,far,1,21
3/22/2024,ca,AM,9:22,80,under,medium,1,21
3/22/2024,ca,AM,9:22,33,under,far,2,21
3/22/2024,ca,AM,9:22,56,wall,close,1,21
3/22/2024,ca,AM,9:22,9,under,far,3,21
3/22/2024,ca,AM,9:23,56,under,medium,4,21
3/22/2024,ca,AM,9:23,80,under,medium,2,21
3/22/2024,ca,AM,9:25,4,wall,close,1,21
3/22/2024,ca,AM,9:25,56,under,close,5,21
3/22/2024,ca,AM,9:25,105,under,close,2,21
3/22/2024,ca,AM,9:25,87,under,far,1,21
3/22/2024,ca,AM,10:00,56,under,medium,1,22
3/22/2024,ca,AM,10:02,4,under,close,1,22
3/22/2024,ca,AM,10:06,76,under,far,1,22
3/22/2024,ca,AM,10:06,70,under,far,1,22
3/22/2024,ca,AM,10:09,9,direct,far,1,22
3/22/2024,ca,AM,10:09,48,wall,close,1,22
3/22/2024,ca,AM,10:10,72,direct,close,1,22
3/22/2024,ca,AM,10:14,72,wall,close,1,22
3/22/2024,ca,AM,10:14,54,under,close,1,22
3/22/2024,ca,AM,10:15,72,wall,close,1,22
3/22/2024,ca,AM,10:16,76,under,far,1,22
3/22/2024,ca,AM,10:16,76,direct,far,1,22
3/22/2024,ca,AM,10:17,72,wall,close,1,22
3/22/2024,ca,AM,10:19,19,under,close,1,22
3/22/2024,ca,AM,10:23,54,under,close,1,22
3/22/2024,ca,AM,10:26,4,under,close,1,22
3/22/2024,ca,AM,10:26,100,under,far,1,22
3/22/2024,ca,AM,10:26,66,under,far,1,22
3/22/2024,ca,AM,10:28,9,under,far,1,22
3/22/2024,ca,AM,10:29,72,under,close,1,22
3/22/2024,ca,AM,10:30,76,under,far,1,22
3/22/2024,ca,AM,10:43,76,under,far,1,22
3/22/2024,ca,AM,10:46,80,direct,close,2,22
3/22/2024,ca,AM,10:50,76,under,medium,1,22
3/22/2024,ca,AM,10:56,72,under,far,1,22
3/22/2024,ca,AM,10:58,87,wall,close,1,22
3/22/2024,ca,AM,10:58,105,wall,close,2,22
3/22/2024,ca,AM,11:01,80,under,far,1,22
3/22/2024,ca,AM,11:02,72,wall,close,1,22
3/22/2024,ca,AM,11:02,54,wall,close,1,22
3/22/2024,ca,AM,11:14,50,under,medium,1,22
3/22/2024,ca,AM,11:15,105,under,far,1,22
3/22/2024,ca,AM,11:17,56,wall,close,1,22
3/22/2024,ca,AM,11:18,100,under,close,1,22
3/22/2024,ca,AM,11:19,4,under,close,1,22
3/22/2024,ca,AM,11:20,76,under,close,1,22
3/22/2024,ca,AM,11:24,72,direct,close,1,22
3/22/2024,ca,AM,11:26,45,under,far,1,22
3/22/2024,ca,AM,11:28,77,direct,close,1,22
3/22/2024,ca,AM,11:28,76,under,far,1,22
3/22/2024,ca,AM,11:29,72,wall,close,1,22
3/22/2024,ca,AM,11:30,33,under,medium,1,22
3/22/2024,ca,AM,11:30,54,under,far,1,22
3/22/2024,ca,AM,11:32,50,under,medium,1,22
3/22/2024,ca,AM,11:32,56,under,close,1,22
3/22/2024,ca,AM,11:34,76,under,far,1,22
3/22/2024,ca,AM,11:34,54,under,far,1,22
3/22/2024,ca,AM,11:34,74,under,close,1,22
3/22/2024,ca,AM,11:34,4,under,medium,1,22
3/22/2024,ca,AM,11:37,50,under,medium,1,22
3/22/2024,ca,AM,11:42,9,under,medium,1,22
3/22/2024,ca,AM,11:43,54,under,close,1,22
3/22/2024,ca,AM,11:43,56,wall,close,1,22
3/22/2024,ca,AM,11:46,54,wall,close,1,22
3/22/2024,ca,AM,11:54,70,under,far,1,22
3/22/2024,ca,AM,11:56,9,under,far,1,22
3/22/2024,ca,AM,11:57,100,under,far,1,22